producer	first	last
226039	237568	245759
226040	237568	245759
226041	237568	245759
226042	237568	245759
226043	237568	245759
226044	237568	245759
226045	237568	245759
226046	237568	245759
226047	237568	245759
226048	237568	245759
226049	237568	245759
226050	237568	245759
226051	237568	245759
226052	237568	245759
226053	237568	245759
226054	237568	245759
226055	237568	245759
226056	237568	245759
226057	237568	245759
226058	237568	245759
226059	237568	245759
226060	237568	245759
226061	237568	245759
226062	237568	245759
226063	237568	245759
226064	237568	245759
226065	237568	245759
226066	237568	245759
226067	237568	245759
226068	237568	245759
226069	237568	245759
226070	237568	245759
226071	237568	245759
226072	237568	245759
226073	237568	245759
226074	237568	245759
226075	237568	245759
226076	237568	245759
226077	237568	245759
226078	237568	245759
226079	237568	245759
226080	237568	245759
226081	237568	245759
226082	237568	245759
226083	237568	245759
226084	237568	245759
226085	237568	245759
226086	237568	245759
226087	237568	245759
226088	237568	245759
226089	237568	245759
226090	237568	245759
226091	237568	245759
226092	237568	245759
226093	237568	245759
226094	237568	245759
226095	237568	245759
226096	237568	245759
226097	237568	245759
226098	237568	245759
226099	237568	245759
226100	237568	245759
226101	237568	245759
226102	237568	245759
226103	237568	245759
226104	237568	245759
226105	237568	245759
226106	237568	245759
226107	237568	245759
226108	237568	245759
226109	237568	245759
226110	237568	245759
226111	237568	245759
226112	237568	245759
226113	237568	245759
226114	237568	245759
226115	237568	245759
226116	237568	245759
226117	237568	245759
226118	237568	245759
226119	237568	245759
226120	237568	245759
226121	237568	245759
226122	237568	245759
226123	237568	245759
226124	237568	245759
226125	237568	245759
226126	237568	245759
226127	237568	245759
226128	237568	245759
226129	237568	245759
226130	237568	245759
226131	237568	245759
226132	237568	245759
226133	237568	245759
226134	237568	245759
226135	237568	245759
226136	237568	245759
226137	237568	245759
226138	237568	245759
226139	237568	245759
226140	237568	245759
226141	237568	245759
226142	237568	245759
226143	237568	245759
226144	237568	245759
226145	237568	245759
226146	237568	245759
226147	237568	245759
226148	237568	245759
226149	237568	245759
226150	237568	245759
226151	237568	245759
226152	237568	245759
226153	237568	245759
226154	237568	245759
226155	237568	245759
226156	237568	245759
226157	237568	245759
226158	237568	245759
226159	237568	245759
226160	237568	245759
226161	237568	245759
226162	237568	245759
226163	237568	245759
226164	237568	245759
226165	237568	245759
226166	237568	245759
226167	237568	245759
226168	237568	245759
226169	237568	245759
226170	237568	245759
226171	237568	245759
226172	237568	245759
226173	237568	245759
226174	237568	245759
226175	237568	245759
226176	237568	245759
226177	237568	245759
226178	237568	245759
226179	237568	245759
226180	237568	245759
226181	237568	245759
226182	237568	245759
226183	237568	245759
226184	237568	245759
226185	237568	245759
226186	237568	245759
226187	237568	245759
226188	237568	245759
226189	237568	245759
226190	237568	245759
226191	237568	245759
226192	237568	245759
226193	237568	245759
226194	237568	245759
226195	237568	245759
226196	237568	245759
226197	237568	245759
226198	237568	245759
226199	237568	245759
226200	237568	245759
226201	237568	245759
226202	237568	245759
226203	237568	245759
226204	237568	245759
226205	237568	245759
226206	237568	245759
226207	237568	245759
226208	237568	245759
226209	237568	245759
226210	237568	245759
226211	237568	245759
226212	237568	245759
226213	237568	245759
226214	237568	245759
226215	237568	245759
226216	237568	245759
226217	237568	245759
226218	237568	245759
226219	237568	245759
226220	237568	245759
226221	237568	245759
226222	237568	245759
226223	237568	245759
226224	237568	245759
226225	237568	245759
226226	237568	245759
226227	237568	245759
226228	237568	245759
226229	237568	245759
226230	237568	245759
226231	237568	245759
226232	237568	245759
226233	237568	245759
226234	237568	245759
226235	237568	245759
226236	237568	245759
226237	237568	245759
226238	237568	245759
226239	237568	245759
226240	237568	245759
226241	237568	245759
226242	237568	245759
226243	237568	245759
226244	237568	245759
226245	237568	245759
226246	237568	245759
226247	237568	245759
226248	237568	245759
226249	237568	245759
226250	237568	245759
226251	237568	245759
226252	237568	245759
226253	237568	245759
226254	237568	245759
226255	237568	245759
226256	237568	245759
226257	237568	245759
226258	237568	245759
226259	237568	245759
226260	237568	245759
226261	237568	245759
226262	237568	245759
226263	237568	245759
226264	237568	245759
226265	237568	245759
226266	237568	245759
226267	237568	245759
226268	237568	245759
226269	237568	245759
226270	237568	245759
226271	237568	245759
226272	237568	245759
226273	237568	245759
226274	237568	245759
226275	237568	245759
226276	237568	245759
226277	237568	245759
226278	237568	245759
226279	237568	245759
226280	237568	245759
226281	237568	245759
226282	237568	245759
226283	237568	245759
226284	237568	245759
226285	237568	245759
226286	237568	245759
226287	237568	245759
226288	237568	245759
226289	237568	245759
226290	237568	245759
226291	237568	245759
226292	237568	245759
226293	237568	245759
226294	237568	245759
226295	237568	245759
226296	237568	245759
226297	237568	245759
226298	237568	245759
226299	237568	245759
226300	237568	245759
226301	237568	245759
226302	237568	245759
226303	237568	245759
226304	237568	245759
226305	237568	245759
226306	237568	245759
226307	237568	245759
226308	237568	245759
226309	237568	245759
226310	237568	245759
226311	237568	245759
226312	237568	245759
226313	237568	245759
226314	237568	245759
226315	237568	245759
226316	237568	245759
226317	237568	245759
226318	237568	245759
226319	237568	245759
226320	237568	245759
226321	237568	245759
226322	237568	245759
226323	237568	245759
226324	237568	245759
226325	237568	245759
226326	237568	245759
226327	237568	245759
226328	237568	245759
226329	237568	245759
226330	237568	245759
226331	237568	245759
226332	237568	245759
226333	237568	245759
226334	237568	245759
226335	237568	245759
226336	237568	245759
226337	237568	245759
226338	237568	245759
226339	237568	245759
226340	237568	245759
226341	237568	245759
226342	237568	245759
226343	237568	245759
226344	237568	245759
226345	237568	245759
226346	237568	245759
226347	237568	245759
226348	237568	245759
226349	237568	245759
226350	237568	245759
226351	237568	245759
226352	237568	245759
226353	237568	245759
226354	237568	245759
226355	237568	245759
226356	237568	245759
226357	237568	245759
226358	237568	245759
226359	237568	245759
226360	237568	245759
226361	237568	245759
226362	237568	245759
226363	237568	245759
226364	237568	245759
226365	237568	245759
226366	237568	245759
226367	237568	245759
226368	237568	245759
226369	237568	245759
226370	237568	245759
226371	237568	245759
226372	237568	245759
226373	237568	245759
226374	237568	245759
226375	237568	245759
226376	237568	245759
226377	237568	245759
226378	237568	245759
226379	237568	245759
226380	237568	245759
226381	237568	245759
226382	237568	245759
226383	237568	245759
226384	237568	245759
226385	237568	245759
226386	237568	245759
226387	237568	245759
226388	237568	245759
226389	237568	245759
226390	237568	245759
226391	237568	245759
226392	237568	245759
226393	237568	245759
226394	237568	245759
226395	237568	245759
226396	237568	245759
226397	237568	245759
226398	237568	245759
226399	237568	245759
226400	237568	245759
226401	237568	245759
226402	237568	245759
226403	237568	245759
226404	237568	245759
226405	237568	245759
226406	237568	245759
226407	237568	245759
226408	237568	245759
226409	237568	245759
226410	237568	245759
226411	237568	245759
226412	237568	245759
226413	237568	245759
226414	237568	245759
226415	237568	245759
226416	237568	245759
226417	237568	245759
226418	237568	245759
226419	237568	245759
226420	237568	245759
226421	237568	245759
226422	237568	245759
226423	237568	245759
226424	237568	245759
226425	237568	245759
226426	237568	245759
226427	237568	245759
226428	237568	245759
226429	237568	245759
226430	237568	245759
226431	237568	245759
226432	237568	245759
226433	237568	245759
226434	237568	245759
226435	237568	245759
226436	237568	245759
226437	237568	245759
226438	237568	245759
226439	237568	245759
226440	237568	245759
226441	237568	245759
226442	237568	245759
226443	237568	245759
226444	237568	245759
226445	237568	245759
226446	237568	245759
226447	237568	245759
226448	237568	245759
226449	237568	245759
226450	237568	245759
226451	237568	245759
226452	237568	245759
226453	237568	245759
226454	237568	245759
226455	237568	245759
226456	237568	245759
226457	237568	245759
226458	237568	245759
226459	237568	245759
226460	237568	245759
226461	237568	245759
226462	237568	245759
226463	237568	245759
226464	237568	245759
226465	237568	245759
226466	237568	245759
226467	237568	245759
226468	237568	245759
226469	237568	245759
226470	237568	245759
226471	237568	245759
226472	237568	245759
226473	237568	245759
226474	237568	245759
226475	237568	245759
226476	237568	245759
226477	237568	245759
226478	237568	245759
226479	237568	245759
226480	237568	245759
226481	237568	245759
226482	237568	245759
226483	237568	245759
226484	237568	245759
226485	237568	245759
226486	237568	245759
226487	237568	245759
226488	237568	245759
226489	237568	245759
226490	237568	245759
226491	237568	245759
226492	237568	245759
226493	237568	245759
226494	237568	245759
226495	237568	245759
226496	237568	245759
226497	237568	245759
226498	237568	245759
226499	237568	245759
226500	237568	245759
226501	237568	245759
226502	237568	245759
226503	237568	245759
226504	237568	245759
226505	237568	245759
226506	237568	245759
226507	237568	245759
226508	237568	245759
226509	237568	245759
226510	237568	245759
226511	237568	245759
226512	237568	245759
226513	237568	245759
226514	237568	245759
226515	237568	245759
226516	237568	245759
226517	237568	245759
226518	237568	245759
226519	237568	245759
226520	237568	245759
226521	237568	245759
226522	237568	245759
226523	237568	245759
226524	237568	245759
226525	237568	245759
226526	237568	245759
226527	237568	245759
226528	237568	245759
226529	237568	245759
226530	237568	245759
226531	237568	245759
226532	237568	245759
226533	237568	245759
226534	237568	245759
226535	237568	245759
226536	237568	245759
226537	237568	245759
226538	237568	245759
226539	237568	245759
226540	237568	245759
226541	237568	245759
226542	237568	245759
226543	237568	245759
226544	237568	245759
226545	237568	245759
226546	237568	245759
226547	237568	245759
226548	237568	245759
226549	237568	245759
226550	237568	245759
226551	237568	245759
226552	237568	245759
226553	237568	245759
226554	237568	245759
226555	237568	245759
226556	237568	245759
226557	237568	245759
226558	237568	245759
226559	237568	245759
226560	237568	245759
226561	237568	245759
226562	237568	245759
226563	237568	245759
226564	237568	245759
226565	237568	245759
226566	237568	245759
226567	237568	245759
226568	237568	245759
226569	237568	245759
226570	237568	245759
226571	237568	245759
226572	237568	245759
226573	237568	245759
226574	237568	245759
226575	237568	245759
226576	237568	245759
226577	237568	245759
226578	237568	245759
226579	237568	245759
226580	237568	245759
226581	237568	245759
226582	237568	245759
226583	237568	245759
226584	237568	245759
226585	237568	245759
226586	237568	245759
226587	237568	245759
226588	237568	245759
226589	237568	245759
226590	237568	245759
226591	237568	245759
226592	237568	245759
226593	237568	245759
226594	237568	245759
226595	237568	245759
226596	237568	245759
226597	237568	245759
226598	237568	245759
226599	237568	245759
226600	237568	245759
226601	237568	245759
226602	237568	245759
226603	237568	245759
226604	237568	245759
226605	237568	245759
226606	237568	245759
226607	237568	245759
226608	237568	245759
226609	237568	245759
226610	237568	245759
226611	237568	245759
226612	237568	245759
226613	237568	245759
226614	237568	245759
226615	237568	245759
226616	237568	245759
226617	237568	245759
226618	237568	245759
226619	237568	245759
226620	237568	245759
226621	237568	245759
226622	237568	245759
226623	237568	245759
226624	237568	245759
226625	237568	245759
226626	237568	245759
226627	237568	245759
