round	execution_index	model	split	seq	past	grid	threads	task_refs	waits	max_worker_tasks	hash	status	log_sha256
1	42	gqa2	8	4	3	256	128	936	1512		50f243d42e025b16	PASS	3997b5a2cdd1a83e8d96758ae27bd0d271f9b51299908e18adf404295dd73877
1	43	gqa2	16	4	3	256	128	1448	2504		50f243d42e025b16	PASS	6536e1f7b5c453c96ba73fb6a11b4b97ed6e15ec93657a5af9a9b81e1d50e6a9
1	44	mha4	1	4	3	256	128	560	1140		9f91d43bd2f0b35f	PASS	af2b63fdd408bfb1052cec26256b6d518c488708a07e2fd931fe68129c9e9e8d
1	45	mha4	2	4	3	256	128	1280	1688		4a8110e1cfa2bcff	PASS	23bc548404ac0c7ecd02ec9c943c21f691936185fd2248f626f859416fa7b424
1	46	mha4	4	4	3	256	128	1568	2192		54d457de7bdd96d5	PASS	1c2f7af4aab3a424e090178a260ccb33c448574d0837bb39ca3c1abc707de6fb
1	47	mha4	8	4	3	256	128	2144	3200		f3a0c86b868be25f	PASS	daf292aafbdc00cefca67bca98aa6b8efcbe9bfac36cf94dc9a7a0c65b4688d4
1	48	mha4	16	4	3	256	128	3296	5216		2534c408bc36998b	PASS	598627aeadd32f5da0b694804a0ab581a54197861fb79d3df0231563060d6a6a
1	49	gqa2	1	4	512	256	128	4296	1516		d62a9f9aeb21651d	PASS	6cb308a958d4e43b4b88faee45e622b968a387746207eb66eb5803732a266ab2
1	50	gqa2	2	4	512	256	128	4616	1760		8597c6eee9f25ac5	PASS	2bce6cd886d2a52119d4ac67027f6e80efa11409620379eb1674012f1ece01e8
1	51	gqa2	4	4	512	256	128	4744	2008		8597c6eee9f25ac5	PASS	ffb39c21ec8c8fa3e5895f6bf3e36d374e4c4663149c9dc5e46ada306949347e
1	52	gqa2	8	4	512	256	128	5000	2504		8597c6eee9f25ac5	PASS	0dbb119b48fb1661fb2fb8256c1de40c0866ba4f949ab0c4cd6a7681f3b63e9b
1	53	gqa2	16	4	512	256	128	5512	3496		b5e535d4fb302065	PASS	ebbd3fe22c60972627d5e977336219ef9d9cca00fff3cc159e5372f15119b129
1	54	mha4	1	4	512	256	128	16816	3060		24d954801baa8262	PASS	82ae464a5737444f0f0884451cd7de541e4c5aef7f1f919cfdcf348828864e01
1	55	mha4	2	4	512	256	128	17536	3608		ce3a3b0d25231c2e	PASS	ede55a7f5fa01ff1ef615ade333868102a37e66589e5759d09247d53ed21024c
1	56	mha4	4	4	512	256	128	17824	4112		a09acc9b630fa3dd	PASS	af870fdc4451f10d1e05c394ebb7aef029e63097a75807ec319560425a7aa3e5
1	57	mha4	8	4	512	256	128	18400	5120		1d82e34aeeae7264	PASS	084c491211467b3f59af82181d62eb77f91349bab0df8fcc21dad7155d622e19
1	58	mha4	16	4	512	256	128	19552	7136		1d82e34aeeae7264	PASS	92b215866d636e68e9c423ab5af3526303d7f0421683833e176cc7887374e72f
1	59	gqa2	1	128	0	256	128	5440	13012		9ea9695e933dc643	PASS	42d284b5781b0e52a6556204f6c98d0b32b468defeafbb4ef545c65d127708cd
1	60	gqa2	2	128	0	256	128	13696	14448		6abbf8cda681e590	PASS	18bda42809d59ed968a50ffc3372e1c9f57f679061cd99df695a1eef5279f642
1	61	gqa2	4	128	0	256	128	13824	20576		c3f3a64a18223d67	PASS	1d56f8cd1263238c88db30ed602f814b33891250aaa4f462a1a333c2cc971c38
1	62	gqa2	8	128	0	256	128	14080	32832		10569f835bb8b2f3	PASS	0a1f52ad37b247d2e249624c5f86fa17bfe6689b9665755274dcd477a2e7624d
1	63	gqa2	16	128	0	256	128	14592	57344		231d0db21fd471ed	PASS	08bf0883e688c50c30aac4b224878eae8df42262c627ee2ddfdd74e43852a075
1	64	mha4	1	128	0	256	128	13456	27044		74ca67454e867370	PASS	fff5f1bf24824a9bb2e2491ddfa14fd5e6f013a5283ac07bef6c6d2121120e55
1	65	mha4	2	128	0	256	128	32032	29536		de344e26127aea8b	PASS	03604e5a1cd75f84b8f5c4fa5616510a375d912e2389259912041511877bec05
1	66	mha4	4	128	0	256	128	32320	41792		16a6b3ba44f9dd14	PASS	fa98bee311f4c6c9720e59bf35837ff414b8f520480c33fb2ba727a11b29f8a8
1	67	mha4	8	128	0	256	128	32896	66304		f715e88257c602e6	PASS	b76afa271a3da4dfb16b44ad44165bc7dff76ff50c0e52e539ec9f557c1ef5d1
1	68	mha4	16	128	0	256	128	34048	115328		c4ec4c3b3f85b44d	PASS	36c2af58bfbb0c6f1f8f82a830820dde9970462ef36c26c7a453935e2a6627bb
1	69	gqa2	1	128	3	256	128	5440	13012		03f67925c71ded7e	PASS	c3d4e8115be7b1b46e55e3afd131d870b41f4db8341ac178f004a6c26f00acbd
1	70	gqa2	2	128	3	256	128	13696	14448		309b9089cc848872	PASS	7b993517adc3d6387aecfba06d997721bc6545238534364849394fa8917d61d2
1	71	gqa2	4	128	3	256	128	13824	20576		cda7259d747e1935	PASS	1aef97dbcee1d44a460cfcadcbb75ace2ca226f8302596ecac2cb79670bff485
1	72	gqa2	8	128	3	256	128	14080	32832		711481e3c9bc0ae0	PASS	78ba2c8a170ad01d176e2a69da603e0e92d783a0eac1ba9234241446656e62c4
1	73	gqa2	16	128	3	256	128	14592	57344		74c743e28d629292	PASS	699df6c0b2e9252a0129da6e298891893c0af72c3b67dbe24987e41c450d8a4a
1	74	mha4	1	128	3	256	128	13456	27044		64b3d2b8927afe03	PASS	b8b866ccb538dd2412c8c82d1466923b067d44469bd0d2a8a225f9878c95d147
1	75	mha4	2	128	3	256	128	32032	29536		848df4aeda106e2b	PASS	49b71ae706961598796634d29c7cbcc0c6d817c094e482a758a9596da539e178
1	76	mha4	4	128	3	256	128	32320	41792		7c2bb67087675959	PASS	0b67ce2de4d42d00ddc3a3d8eb633413a95ddda51d8559bef9fa88245220ad8c
1	77	mha4	8	128	3	256	128	32896	66304		4e34d5f8e15a11ea	PASS	5c82161988787eec78f248762f5ca2665dd96eed87b3c3de380779dca7c87df3
1	78	mha4	16	128	3	256	128	34048	115328		672e594d2493d82a	PASS	b7c2ca3dc77e7eb58481bfb344ff9e8f9000751afbd61cf3697eba050cdd98d3
1	79	gqa2	1	128	512	256	128	8512	13012		fe2780aa73c5d8ae	PASS	b30cdf1380ad311008c5a96b1a56617a5269408408d9da74765d50e0e47b6430
1	80	gqa2	2	128	512	256	128	16768	14448		e3f0012519190000	PASS	2d7de5422ec0fbc01d8c957c865e7cd85012bec9289a3b2f3d5869683ed26e0b
1	81	gqa2	4	128	512	256	128	16896	20576		4a4b33bc4f972dae	PASS	b7d1f256b6188e92a7556557805b42a3b3836d61818375e855c5cd8c9c6e85bd
1	82	gqa2	8	128	512	256	128	17152	32832		e33ab4fb3f68093a	PASS	c8b87796204fd600971a601833201113f9019e4fdcd10c41aa02d0b4dd2ce246
1	83	gqa2	16	128	512	256	128	17664	57344		353feae12ba5a481	PASS	8f11846d51e6ee44afd307815fb394e31df91cbd7bec544fdea4af779588fb15
1	84	mha4	1	128	512	256	128	25744	27044		89cbf45d301cdce2	PASS	66dc13db84235484604c034abf75ea066d22d92eb4d0f4eb261b2828dbd51bed
1	85	mha4	2	128	512	256	128	44320	29536		611b9b87e92c591a	PASS	789fcded9efdb10d89fcb76ab96c4c0c6ab75aee4657a421a90272043e478375
1	86	mha4	4	128	512	256	128	44608	41792		17930b91043eff43	PASS	63c3444375094b8e4d21f0ed04d10618ec50d4d295078ecd8aea0a603215e956
1	87	mha4	8	128	512	256	128	45184	66304		4d98c071172c42fb	PASS	a1a70d1af380f4bc87b15b61afccc71821591e0ea4680d8c2dd9c8fa4dc2c6d8
1	88	mha4	16	128	512	256	128	46336	115328		34cb46c8bef2bd1b	PASS	91b1edf6b9e74541da512e0e01663113d4b311b493ea2fab537f6f1ae82ab5f3
1	89	gqa2	1	512	0	256	128	22016	41140		814c04bd7b721aa9	PASS	bc0cfed62373fc281876a15f99d179fa090c7cffa2576668ce56249c4b0230f9
1	90	gqa2	2	512	0	256	128	55296	37272		fa41ca883ba8cf10	PASS	53d436dc587dfcdbba5e7c826cbcd3f5e10e7a93f357d1a5ba50b651d0b2cdea
1	91	gqa2	4	512	0	256	128	56320	65584		7d7f2dfd0f792539	PASS	d7724ccf37289cea7cf615d71f44958539b092ef18e487c937b48ba3c9f10567
1	92	gqa2	8	512	0	256	128	58368	121440		048777b5e3922132	PASS	7f11d17394e5148cc37e15e47822f0de1be576dfae85d6cf62cc7142f481f1d2
1	93	gqa2	16	512	0	256	128	62464	229632		8b8a3de9e7f35f9d	PASS	1187db1814f49e013058619e0ae30af29cb99e9eb0664d28ec6e76f295d57726
1	94	mha4	1	512	0	256	128	54400	80744		132a5222ec7bbed9	PASS	1db6e4ed94bbea648108acc7a12523e02b52e9a9c18b114e22bce7903eb237dc
1	95	mha4	2	512	0	256	128	129280	67648		7d5d7f91af4802b0	PASS	3a667b5121d71e01654d9accac480be93e520e1645238acccdcb89fc9e811304
1	96	mha4	4	512	0	256	128	131584	117120		7761a4bce849d088	PASS	1a9a624bc21a059faf5eb031c73d5027985349b98b1e727dba922b6b25c95861
1	97	mha4	8	512	0	256	128	136192	214528		15b0eece040daad8	PASS	87f837d292674902b3fbde58049adbf0b5a12163840a19053c727732367fceb9
1	98	mha4	16	512	0	256	128	145408	410368		ac72d1d16c429205	PASS	d117904cbc914e118de95cf830262d0246b12a14add9e06bf947b8ee28178a00
1	99	gqa2	1	512	3	256	128	22016	41140		f9aa0dc6cc31bd58	PASS	ed3c6ac6da0aa1ea30f29a033f80f82995789fc5904f244650ea5ceee9218c00
1	100	gqa2	2	512	3	256	128	55296	37272		70b1a37d95227b92	PASS	fd99d443e4b4a97f62fd9182455b0b464ff0b526ac3809b87a5902caa5847a22
1	101	gqa2	4	512	3	256	128	56320	65584		ea7b992faeece865	PASS	5848313561fc5f62e452c16286a6bcc1e9d7a7fd7005c5c1cc02168acc43f011
1	102	gqa2	8	512	3	256	128	58368	121440		83095b6244881833	PASS	5fa895f53f65229f33810e90fc1e09c2f53209b1d05e7ab8b860e9a4cd0019f4
1	103	gqa2	16	512	3	256	128	62464	229632		007f2f1b8ee5593a	PASS	64b0cb95e6eded2c6a515894930585c40c0680c46ecd6b00e9ed730fe6b83558
1	104	mha4	1	512	3	256	128	54400	80744		50087e460c46843b	PASS	93a9861c6e9e6809535f3670e975333df995c9358b474afcffb47f7c7f5df509
1	105	mha4	2	512	3	256	128	129280	67648		b98fa1284afc671d	PASS	beee468dd8900f98725873bcaf8b91caf0074b323d6e58b0f9dc9cceab1e82f2
1	106	mha4	4	512	3	256	128	131584	117120		40c4d42503a4355c	PASS	bacb3557fc1a11c89b16cba82ea132828978ae9e0a42c1e3380b048869343517
1	107	mha4	8	512	3	256	128	136192	214528		8f0e67b032603869	PASS	357cd713e08a31f3b0e1f89443bf3c072c0800522c2005e19be5d18379df1f70
1	108	mha4	16	512	3	256	128	145408	410368		5be3455e5f43a2c4	PASS	50a7d781616cd76ae046f159a57f9c37b0157ee9fdd3cc4a31e9ebfca8e8d936
1	109	gqa2	1	512	512	256	128	22016	41140		db93e7cf9decc6ec	PASS	d23963ccf43950bea8608f6728cc436c8dd01e533366b21f6bc1674b7a8711ab
1	110	gqa2	2	512	512	256	128	55296	37272		0e0bead82358ef81	PASS	5764c50a530a9939e30ba832fd36409d0d0666baaa3e53e2258b5dbc73483f22
1	111	gqa2	4	512	512	256	128	56320	65584		d32764f6816ca390	PASS	d73ea76d490c3145d7d72ca42864d3dd1eac80ac4ec2bd5c9083a4d24b8d6f4e
1	112	gqa2	8	512	512	256	128	58368	121440		e573744b817a4823	PASS	4e6fc567718092be1818a7010e0786911682897a851c839c2ad8904983c1d4e7
1	113	gqa2	16	512	512	256	128	62464	229632		8c08c582eb212f45	PASS	68e68865c96c556b051dbd60c6960ad780ff18f0007169d1210cb597a5c83823
1	114	mha4	1	512	512	256	128	54400	80744		27bddf58f5028e65	PASS	de4cdc390bc84baddd170169e0853d13b61778a1bea006a904320b0ccd785229
1	115	mha4	2	512	512	256	128	129280	67648		d2c5b14bfd83de99	PASS	849771f7af061944d1244993ad2a7800ae9352877a007eee9786de193b0fd315
1	116	mha4	4	512	512	256	128	131584	117120		a82e7e70ae410d71	PASS	186ac51e8bef8bc9176d22ea136f5dded7f630f33f7875e3e7058dbb4e6d57ce
1	117	mha4	8	512	512	256	128	136192	214528		e8d42a6e535521b9	PASS	973cb1a60e678790de7b6bff66938914635e44ecda1f7847a321d77ef04d0178
1	118	mha4	16	512	512	256	128	145408	410368		07473899e474a270	PASS	309a6b5e614a522ee7c37b399bcd3e031cf10ffdeb913b34751b86bf854f4a63
1	119	gqa2	1	2048	0	256	128	88064	151492		5371763740b1fa55	PASS	3fe0fb9ece9288fcacffbb63752ea0a629b5de64376ed8364c1287985d20ccc9
1	120	gqa2	2	2048	0	256	128	221184	123720		0817ddb99624eab4	PASS	be292562e7eff0bd61ac24cb0769339d2466add31d4b5c5a31dd0250ce6d31d7
1	121	gqa2	4	2048	0	256	128	225280	236448		681a68aca94a872d	PASS	ef5cafbb87ed2e7c33bce8cfc1c90459b8ccb7895ebba37e236737e4e11dc284
1	122	gqa2	8	2048	0	256	128	233472	455808		bd29427792de1181	PASS	61e98f6cc367481909fa95a05f344d43cc29d77b57f037e78b1e433d9f6dde63
1	123	gqa2	16	2048	0	256	128	249856	888576		953ad7de4597474e	PASS	51d658129dff698b7aa069c48dcffe64667e88a6090bacb35314fea41e0f8a22
1	124	mha4	1	2048	0	256	128	217600	295328		f37a4f9044704176	PASS	8b85e529d7fc827370b4eeaa8d9471ba7c814c3a739a0e23dcd973169c27f8e7
1	125	mha4	2	2048	0	256	128	517120	216064		fcce8b8988e4f088	PASS	2c606a9872f0543225efb17ae9365c0493c838899f9f8b184ad5de6e64d5fc5f
1	126	mha4	4	2048	0	256	128	526336	411904		75e38df45ef42e9e	PASS	7edb1406505213435a24dbea8bcb783c0a4ded0fd5a59fd245cbca8705cd631f
1	127	mha4	8	2048	0	256	128	544768	797440		60667eafa2bc00b4	PASS	4eb52bb7024af58e7ee24805e9fe2df5d120f41e33db514d1444af298fb3c846
1	128	mha4	16	2048	0	256	128	581632	1580800		c2339306c30ca8ea	PASS	4eebe95df4a3142eaf0c002b92aef9137267fb133c3586456ef640dcbc5aaa95
1	129	gqa2	1	2048	3	256	128	88064	151492		83e3157fd2ad45b6	PASS	5e41cde5454e73f55274dddf5e9c3f94d866f50fad449644f1fd1dae5df9e0ed
1	130	gqa2	2	2048	3	256	128	221184	123720		e7de115df01054ee	PASS	23ddb665d4bec5d60f4f519481ea7bc71e20f35be1203312fbe710dc0023b367
1	131	gqa2	4	2048	3	256	128	225280	236448		7c96c49e23e02d90	PASS	52135e4a5ff3c00b2e0bb8bbf59a80216548df09d2ff002f5d481886618c37df
1	132	gqa2	8	2048	3	256	128	233472	455808		74de262ef0b454b4	PASS	16e5813b0582c574d6695412ba9e3a00c3b3650bdcfa183dd5425ee3bde3f1ac
1	133	gqa2	16	2048	3	256	128	249856	888576		47b7a2eb943a54c6	PASS	9b77d34e912df0be126a1149e6c55f8e7bb673b8b6dd5f4d93bc4dd688ef23f1
1	134	mha4	1	2048	3	256	128	217600	295328		8f27e52c1f186721	PASS	9a4c1e6649c38689b3d7486e3db7aec4168432a781b6defbe2ea6be576628b41
1	135	mha4	2	2048	3	256	128	517120	216064		3daa5e658f576b53	PASS	a7cf5965771b53fe659a8689671f82b5d79b20ddcd990cba5c22d3871170f968
1	136	mha4	4	2048	3	256	128	526336	411904		60a59f48e9d11595	PASS	39c0682837a7b34b69b8969c086411bcf755e438b3d335fad89c185eceda255d
1	137	mha4	8	2048	3	256	128	544768	797440		c53035d8aaabdd6a	PASS	86b23384a36da6891af29d5b91aa3d2c1c68ac04dda73051aa89c8fdbf7e8e0e
1	138	mha4	16	2048	3	256	128	581632	1580800		4139e4e8e31932d4	PASS	55e5869c1713bd85aa1f88583a93b207750a41efdff6e6329496b490d39576bf
1	139	gqa2	1	2048	512	256	128	88064	151492		1c4c7a8e3e7119a3	PASS	d64e0d10c7b58705adf1557d59be0674ac09fee901dc834d215ec915f0fd8aba
1	140	gqa2	2	2048	512	256	128	221184	123720		1171513bc9bb105f	PASS	73dc2c51b4ed3651f0e87324d97a931b87cbaef7fc4879aa09f2a4727363a605
1	141	gqa2	4	2048	512	256	128	225280	236448		219a13e8664957b5	PASS	a4befadba62343ce91817074177a8b747489b4d76ce8eedfe20645acb35ff41e
1	142	gqa2	8	2048	512	256	128	233472	455808		18fa78adc120b7a8	PASS	6b2430ea7811d15832fe5a3ccabc5a6ff3fc9a160ec414c2391b1c42da27f67a
1	143	gqa2	16	2048	512	256	128	249856	888576		60a3dfcd946d267b	PASS	ffbda03e2299c35832bced075ee12426ae284d6c6c547017fb821a0a4c38f191
1	144	mha4	1	2048	512	256	128	217600	295328		461a46d5b7dd43f0	PASS	db1674c8ed66249dc86f93aa52eea43a90c701073bb8d40e02a81db379458f01
1	145	mha4	2	2048	512	256	128	517120	216064		aa59018cea157267	PASS	85f6556f1b165e403ef65ea0d6b0b79bc2e4cc07fead1f05887a8aad85b1c1b1
1	146	mha4	4	2048	512	256	128	526336	411904		9d8982ed4275c8f9	PASS	83a9770760a89cce01722c6bc6eba3cf34e8ca620c471e3cd0d12b9663629be2
1	147	mha4	8	2048	512	256	128	544768	797440		6b3c1c3286db85d7	PASS	7ee2026ca8c76d2a7a5175f635c3333a1d82984c5881e6d7c197f94f1692da44
1	148	mha4	16	2048	512	256	128	581632	1580800		935b7dc896bdeb49	PASS	f3a54f18e57ef78078286f4f20e3156ee84290a303108ab9b55682b675042983
1	149	gqa2	1	1	0	256	128	106	131		ef08e35b6eb6bd0e	PASS	89d82a69400f94e2bc8b8befb5d6026c19bf4bcfc5b39716c67e59aa9f5c3b66
2	0	gqa2	4	1	0	256	128	362	338		ef08e35b6eb6bd0e	PASS	156fff417646249bd63c6c318e5a3779ea6f4ce8db1f31baeb2832b08be944f1
2	1	gqa2	8	1	0	256	128	618	546		ef08e35b6eb6bd0e	PASS	bb48b13d0f3eda91d6a0d44d39ee5769019a4205ad14f9d59c6dc8127407263f
2	2	gqa2	16	1	0	256	128	1130	962		ef08e35b6eb6bd0e	PASS	f6bc23c1b2ac89da264bf63d827675ea9a5a9cb2b937a55fc30b6a73b4c2f4dd
2	3	mha4	1	1	0	256	128	248	285		81489bf11a6ef144	PASS	e4ad52f13e25a13ddfd9c1b896da2e84141f3d6e4125e0a210800ad8a5ec79d3
2	4	mha4	2	1	0	256	128	536	512		81489bf11a6ef144	PASS	869ac51b2b74975d450cc4f180edaea16abe24f3207a5ab94f57f56953201272
2	5	mha4	4	1	0	256	128	824	728		81489bf11a6ef144	PASS	61c7536f762ac4d910509e112c76d4fcf45b9897369fc325409bfb8ca747ed58
2	6	mha4	8	1	0	256	128	1400	1160		658593a9c69ca76d	PASS	1cb956db8894b7cb447ed3a2eb88970f1dc7fda5f879c382d1405a4d49c2c626
2	7	mha4	16	1	0	256	128	2552	2024		d15a07b011f46772	PASS	a9aae27c021ec51883e65e62395793fa37008fca914543c290fa8ffd545b0b39
2	8	gqa2	1	1	3	256	128	122	147		a10b90fbe1618da5	PASS	34daf112b28cbf8d9b83721f3dde34e964a1407c159ecb014c99cdf7237f635e
2	9	gqa2	2	1	3	256	128	250	250		a10b90fbe1618da5	PASS	d99eab2e87cb285919c7970b7a04059120945698f8c8b200b8b194fd27a7455e
2	10	gqa2	4	1	3	256	128	378	354		a10b90fbe1618da5	PASS	52b5847e85aafe3dec9a2e5845f9bdee130bc69b0ccd1cede4725873a62081af
2	11	gqa2	8	1	3	256	128	634	562		a10b90fbe1618da5	PASS	986cc9cb368de216bb58947915ac8b1153a2c8ddc6dff0d2695837275adea189
2	12	gqa2	16	1	3	256	128	1146	978		a10b90fbe1618da5	PASS	8a4a031948e6eb48da6a2c9affabceaafd8525936f88ffd9211249ed5c05f4f2
2	13	mha4	1	1	3	256	128	312	349		d032851805c78718	PASS	5bb07c28ae87d66e6d8d889cf84a9e1f0709f2a9c15b69ba19b4ca15a21158fe
2	14	mha4	2	1	3	256	128	600	576		cf48eed071ee02fd	PASS	9b6c8bcdb0f4b056b1962bdb6992cf4d415295cb9d0214cdcffe196233f54eb8
2	15	mha4	4	1	3	256	128	888	792		f25a26faffe0527b	PASS	fe6ce81e8d06faa89c0835cd6d37e5243b793871fdd6f9530f5a9c7dc29a4440
2	16	mha4	8	1	3	256	128	1464	1224		f25a26faffe0527b	PASS	036c63181317dd0f795cf64cbbbb5e98179ac8854faca1eafd938fa7f8eb3118
2	17	mha4	16	1	3	256	128	2616	2088		f25a26faffe0527b	PASS	e75a39c6eb4b0b2ac553cf3feab8d105e17581a6774086e81fd44830f381b57a
2	18	gqa2	1	1	512	256	128	4194	1147		e3804e1c16ef73fc	PASS	b50e2f2e9465a2a81483f5910543ee79e5610b024f2eef2fc656cc3aedaf1dcd
2	19	gqa2	2	1	512	256	128	4322	1250		6bc12219bad44ae1	PASS	e6c7e0993ca62cae9c51f12746575bb2ce1256532f5c9670ea6bda89225e9fe1
2	20	gqa2	4	1	512	256	128	4450	1354		6bc12219bad44ae1	PASS	8615b1b734cbac8a878b5605dae3c844f25fbd563e5ca823937f3b6eb9c2630c
2	21	gqa2	8	1	512	256	128	4706	1562		6bc12219bad44ae1	PASS	e3b350d490805bfd56d1436da9bb232c9a20a0858c1326d43d6edd4b6e53df37
2	22	gqa2	16	1	512	256	128	5218	1978		6bc12219bad44ae1	PASS	20d758b852c049892b8b396db06f335e6872dfc365f15c408d46ed7011aec741
2	23	mha4	1	1	512	256	128	16600	2301		945668ee633ad213	PASS	2fd05b71f0ce845bb671636034f27280c644639059f486f08ef6ef0c194f28cf
2	24	mha4	2	1	512	256	128	16888	2528		aad0f8a388c46dba	PASS	cd87eb3c69e5d8838ce24712754ef3feeec817a2e57cfa5cb33c3b509fc343c3
2	25	mha4	4	1	512	256	128	17176	2744		aad0f8a388c46dba	PASS	9025a2745939e0c373b3181d9b508ef7f53a48d4c510027208b13134fb9c88a2
2	26	mha4	8	1	512	256	128	17752	3176		aad0f8a388c46dba	PASS	6266400610fabba48e8e9dcbc9555728390e132bef1633cc440be5d5da9cc445
2	27	mha4	16	1	512	256	128	18904	4040		209e56be7cf744a3	PASS	96426d8231897bedffce68a50523b849845b465295319b614a01d5a95864899a
2	28	gqa2	1	4	0	256	128	232	524		1dd6f13109b55729	PASS	8b5463a52a7cd231a42e2fdfe9f5c79251e8f1d8da3e3f7bfe1f78feeaf07fc8
2	29	gqa2	2	4	0	256	128	552	768		31afc8ce97f5f040	PASS	28d9eea346df99dd771995ab88aeb30d654a0e2409a5b75afa32ff20b8fe1168
2	30	gqa2	4	4	0	256	128	680	1016		4faedf01ecd53c82	PASS	e759f5fc3dd340c80a0f95dc2ca9ecb8cf2aed9707c53210013e18f964744710
2	31	gqa2	8	4	0	256	128	936	1512		8383bcce07f9cfe7	PASS	81d0f192e438f37f502c0fbcbccab738f18ced49f2fd1b26f2f97bbb233874b6
2	32	gqa2	16	4	0	256	128	1448	2504		541ba7feb0621546	PASS	d791dd421690d4a01fd74767e0f4a2ef0fedcb3f562e21006a3fcead3e757300
2	33	mha4	1	4	0	256	128	560	1140		88b4c3331d5fa753	PASS	cfe08bdee2274a850792db0ac2667e983d0ab30c053b10bea687ecd01b656fc5
2	34	mha4	2	4	0	256	128	1280	1688		d0975bc299de8b08	PASS	09422db0cf141cdbf763f43e5c7508120853eaddf6b7b5f1aaf39c786c42f636
2	35	mha4	4	4	0	256	128	1568	2192		797b0304b8ac5fa2	PASS	a0a94b6bc6366b069b05268171cdb48a12603c289bb628dbc7ed94355228e1b3
2	36	mha4	8	4	0	256	128	2144	3200		614cbecfc0802cea	PASS	c83ebd797a49b88ccc633b434a9fd6b619450aaa4ae9e45eb393224a485e6270
2	37	mha4	16	4	0	256	128	3296	5216		ea48a95096d5ceb6	PASS	5b7d026c07cdb88e5e5435144db3ac3f0e3f9074534b9ab94dafd2e411690446
2	38	gqa2	1	4	3	256	128	232	524		4c544373c0add101	PASS	8adfe7f5374f80ece656dbd76693df1e0523db43433063445f4987adda0bc639
2	39	gqa2	2	4	3	256	128	552	768		7115cc23cbbae9c8	PASS	2e28d5792ff8a0fd6224c1e7694e8f97e933ba7f0b56aa42fed228ab2cd016f6
2	40	gqa2	4	4	3	256	128	680	1016		50f243d42e025b16	PASS	8d7bb9bfde138e942627073f63908b9bcdb4fe78dc209c8b89d68059075454d7
2	41	gqa2	8	4	3	256	128	936	1512		50f243d42e025b16	PASS	09e7fad4364f1225791a27cd6869efbf1fa30e94230aac9eebb061d3a670faef
2	42	gqa2	16	4	3	256	128	1448	2504		50f243d42e025b16	PASS	ff04f8fc27f5e5d02ff7ba4101d4060d6e1aa58a2efd621c0adaa9f32222fdef
2	43	mha4	1	4	3	256	128	560	1140		9f91d43bd2f0b35f	PASS	8c29099ff9e57c757f88fbe6bf7bbdf7cce1bace6ebf37426d9697569de979aa
2	44	mha4	2	4	3	256	128	1280	1688		4a8110e1cfa2bcff	PASS	ac090d53bddcd5ca67ed91e8f4a06b73fc05c806e3ea2d2750054501de54bd15
2	45	mha4	4	4	3	256	128	1568	2192		54d457de7bdd96d5	PASS	4a56478cae37f76961f2468af4650a43008cb1d940b7b9b79911c7dcfa90d716
2	46	mha4	8	4	3	256	128	2144	3200		f3a0c86b868be25f	PASS	bda2566ac9a645ed0e1ef54cc708a96fe7343afd2cccf24660cc21088c35b65b
2	47	mha4	16	4	3	256	128	3296	5216		2534c408bc36998b	PASS	ca6296446dcff45762c6812afeb4acd0f7647843f6166dbb81f9426fd3d59bf4
2	48	gqa2	1	4	512	256	128	4296	1516		d62a9f9aeb21651d	PASS	b27e63cb1e1b08eaba32edca0c6626d3a86cd99da657331d9555fc709b2681ca
2	49	gqa2	2	4	512	256	128	4616	1760		8597c6eee9f25ac5	PASS	fb5a83dd3d892abd4b10057dd6038278584bed9a6178d0ee871c04ae0382da08
2	50	gqa2	4	4	512	256	128	4744	2008		8597c6eee9f25ac5	PASS	60536c065d2d63d5d0c5d16810beb7e653c478174127a84bec1e3c28a1cf51d5
2	51	gqa2	8	4	512	256	128	5000	2504		8597c6eee9f25ac5	PASS	bb95509c5babc67be83b398591e9dc1d1b09b9044f7db4dcb39fcb84830c62f9
2	52	gqa2	16	4	512	256	128	5512	3496		b5e535d4fb302065	PASS	eba3c45ad890659e5a9b492a700b78c3a5aee09af031862eb7e95cba93860e6b
2	53	mha4	1	4	512	256	128	16816	3060		24d954801baa8262	PASS	4ea7f62a1a1535b1f2a44a79204fcfeccde16dde8ddeb907e6f33d3a81218fc1
2	54	mha4	2	4	512	256	128	17536	3608		ce3a3b0d25231c2e	PASS	51e6ac359b061fed40ff1a5b9489e9bf22b9ac7dcb595c262817922fc462d57b
